id,created_at,proximity,distance,description,beacon_id,actual,rssi
5462,2024-05-22 07:23:51+00,Far,0.82,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
5463,2024-05-22 07:23:52+00,Far,0.76,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
5464,2024-05-22 07:23:53+00,Far,0.77,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
5465,2024-05-22 07:23:54+00,Far,0.77,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
5466,2024-05-22 07:23:55+00,Far,0.81,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-58
5467,2024-05-22 07:23:56+00,Far,0.83,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-58
5468,2024-05-22 07:23:57+00,Far,0.73,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-55
5469,2024-05-22 07:23:58+00,Far,0.75,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
5470,2024-05-22 07:23:59+00,Far,0.83,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-59
5471,2024-05-22 07:24:00+00,Far,0.95,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-61
5472,2024-05-22 07:24:01+00,Far,0.88,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
5473,2024-05-22 07:24:02+00,Far,0.8,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
5474,2024-05-22 07:24:03+00,Far,0.75,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
5475,2024-05-22 07:24:04+00,Far,0.69,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-55
5476,2024-05-22 07:24:05+00,Near,0.68,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
5477,2024-05-22 07:24:06+00,Far,0.81,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-60
5478,2024-05-22 07:24:07+00,Far,0.76,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
5479,2024-05-22 07:25:56+00,Far,4.14,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-70
5480,2024-05-22 07:25:57+00,Far,3.92,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5481,2024-05-22 07:25:58+00,Far,3.53,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-66
5482,2024-05-22 07:25:59+00,Far,3.03,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-64
5483,2024-05-22 07:26:00+00,Far,2.89,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-66
5484,2024-05-22 07:26:01+00,Far,3.01,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-69
5485,2024-05-22 07:26:02+00,Far,3.04,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5486,2024-05-22 07:26:03+00,Far,2.98,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-67
5487,2024-05-22 07:26:04+00,Far,2.76,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-65
5488,2024-05-22 07:26:05+00,Far,2.69,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-66
5489,2024-05-22 07:26:06+00,Far,2.55,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-65
5490,2024-05-22 07:26:07+00,Far,2.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-62
5491,2024-05-22 07:26:08+00,Far,2.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-67
5492,2024-05-22 07:26:09+00,Far,2.4,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-67
5493,2024-05-22 07:26:10+00,Far,2.26,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-64
5494,2024-05-22 07:26:11+00,Far,2.16,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-64
5495,2024-05-22 07:26:12+00,Far,2.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-66
5496,2024-05-22 07:26:13+00,Far,2.13,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-64
5497,2024-05-22 07:26:14+00,Far,2.32,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5498,2024-05-22 07:26:15+00,Far,2.68,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5499,2024-05-22 07:26:16+00,Far,3.04,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5500,2024-05-22 07:26:17+00,Far,3.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-70
5501,2024-05-22 07:26:18+00,Far,3.3,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-69
5502,2024-05-22 07:26:19+00,Far,2.96,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-65
5503,2024-05-22 07:26:20+00,Far,2.74,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-65
5504,2024-05-22 07:26:21+00,Far,2.82,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5505,2024-05-22 07:26:22+00,Far,2.89,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5506,2024-05-22 07:26:23+00,Far,3.09,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-70
5507,2024-05-22 07:26:24+00,Far,3.39,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5508,2024-05-22 07:26:25+00,Far,3.43,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-69
5509,2024-05-22 07:26:26+00,Far,3.37,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5510,2024-05-22 07:26:27+00,Far,3.42,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-69
5511,2024-05-22 07:26:28+00,Far,3.61,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-71
5512,2024-05-22 07:26:29+00,Far,3.51,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-68
5513,2024-05-22 07:26:30+00,Far,3.76,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5514,2024-05-22 07:26:31+00,Far,4.13,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-74
5515,2024-05-22 07:26:32+00,Far,4.01,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-69
5516,2024-05-22 07:26:33+00,Far,4.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5517,2024-05-22 07:26:34+00,Far,4.46,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-73
5518,2024-05-22 07:26:35+00,Far,4.38,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-70
5519,2024-05-22 07:26:36+00,Far,4.61,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-73
5520,2024-05-22 07:26:37+00,Far,4.62,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-71
5521,2024-05-22 07:26:38+00,Far,4.82,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-73
5522,2024-05-22 07:26:39+00,Far,5.16,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-75
5523,2024-05-22 07:26:40+00,Far,5.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5524,2024-05-22 07:26:41+00,Far,5.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-71
5525,2024-05-22 07:26:42+00,Far,4.88,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-70
5526,2024-05-22 07:26:43+00,Far,4.94,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-72
5527,2024-05-22 07:26:44+00,Far,5.09,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-73
5528,2024-05-22 07:26:45+00,Far,5.01,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,8,-71
5529,2024-05-22 07:27:01+00,Far,3.77,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-70
5530,2024-05-22 07:27:02+00,Far,4.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5531,2024-05-22 07:27:03+00,Far,4.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5532,2024-05-22 07:27:04+00,Far,3.99,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-68
5533,2024-05-22 07:27:05+00,Far,4.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5534,2024-05-22 07:27:06+00,Far,4.72,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5535,2024-05-22 07:27:07+00,Far,5,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5536,2024-05-22 07:27:08+00,Far,5.05,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5537,2024-05-22 07:27:09+00,Far,5.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5538,2024-05-22 07:27:10+00,Far,5.4,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5539,2024-05-22 07:27:11+00,Far,5.49,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5540,2024-05-22 07:27:12+00,Far,5.45,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5541,2024-05-22 07:27:13+00,Far,5.16,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-70
5542,2024-05-22 07:27:14+00,Far,5.29,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5543,2024-05-22 07:27:15+00,Far,5.58,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5544,2024-05-22 07:27:16+00,Far,5.65,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5545,2024-05-22 07:27:17+00,Far,5.16,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-69
5546,2024-05-22 07:27:18+00,Far,4.67,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-68
5547,2024-05-22 07:27:19+00,Far,4.67,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5548,2024-05-22 07:27:20+00,Far,4.85,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5549,2024-05-22 07:27:21+00,Far,4.92,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5550,2024-05-22 07:27:22+00,Far,5.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5551,2024-05-22 07:27:23+00,Far,5,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5552,2024-05-22 07:27:24+00,Far,4.24,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-66
5553,2024-05-22 07:27:25+00,Far,2.71,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-59
5559,2024-05-22 07:27:49+00,Far,4.98,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5560,2024-05-22 07:27:50+00,Far,5.3,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5561,2024-05-22 07:27:51+00,Far,5.3,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5562,2024-05-22 07:27:52+00,Far,5.18,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5563,2024-05-22 07:27:53+00,Far,5.19,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5564,2024-05-22 07:27:54+00,Far,5.31,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5565,2024-05-22 07:27:55+00,Far,5.61,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5566,2024-05-22 07:27:56+00,Far,5.67,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5567,2024-05-22 07:27:57+00,Far,5.72,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5568,2024-05-22 07:27:58+00,Far,6.06,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5569,2024-05-22 07:27:59+00,Far,6.05,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5570,2024-05-22 07:28:00+00,Far,5.91,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5571,2024-05-22 07:28:01+00,Far,5.8,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5572,2024-05-22 07:28:02+00,Far,5.83,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5573,2024-05-22 07:28:03+00,Far,5.6,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5574,2024-05-22 07:28:04+00,Far,5.77,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5575,2024-05-22 07:28:05+00,Far,5.8,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5576,2024-05-22 07:28:06+00,Far,5.94,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5577,2024-05-22 07:28:07+00,Far,6.17,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5578,2024-05-22 07:28:08+00,Far,6.26,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5579,2024-05-22 07:28:09+00,Far,6.56,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5580,2024-05-22 07:28:10+00,Far,6.72,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5581,2024-05-22 07:28:11+00,Far,6.6,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5582,2024-05-22 07:28:12+00,Far,6.5,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5583,2024-05-22 07:28:13+00,Far,6.28,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5584,2024-05-22 07:28:14+00,Far,6.23,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5585,2024-05-22 07:28:15+00,Far,6.06,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5586,2024-05-22 07:28:16+00,Far,6.17,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5587,2024-05-22 07:28:17+00,Far,6.26,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5588,2024-05-22 07:28:18+00,Far,6.08,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5589,2024-05-22 07:28:19+00,Far,5.94,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5590,2024-05-22 07:28:20+00,Far,6.26,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5591,2024-05-22 07:28:21+00,Far,6.45,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5592,2024-05-22 07:28:22+00,Far,6.38,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5593,2024-05-22 07:28:23+00,Far,6.03,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5594,2024-05-22 07:28:24+00,Far,6.02,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5595,2024-05-22 07:28:25+00,Far,6.13,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5596,2024-05-22 07:28:26+00,Far,5.98,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5597,2024-05-22 07:28:27+00,Far,6.2,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5598,2024-05-22 07:28:28+00,Far,6.29,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5599,2024-05-22 07:28:29+00,Far,6.48,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5600,2024-05-22 07:28:30+00,Far,6.85,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
5601,2024-05-22 07:28:31+00,Far,6.7,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5602,2024-05-22 07:28:32+00,Far,6.28,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5603,2024-05-22 07:28:33+00,Far,5.96,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5604,2024-05-22 07:28:34+00,Far,6.08,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5605,2024-05-22 07:28:35+00,Far,6.38,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5606,2024-05-22 07:28:36+00,Far,6.66,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5607,2024-05-22 07:28:37+00,Far,7.02,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
5608,2024-05-22 07:28:38+00,Far,6.69,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5819,2024-05-22 07:58:28+00,Near,1.26,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-62
5820,2024-05-22 07:58:29+00,Near,1.27,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5821,2024-05-22 07:58:30+00,Near,1.17,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5822,2024-05-22 07:58:31+00,Near,1.21,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5823,2024-05-22 07:58:32+00,Near,1.32,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-63
5824,2024-05-22 07:58:33+00,Near,1.41,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-63
5825,2024-05-22 07:58:34+00,Near,1.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5826,2024-05-22 07:58:35+00,Near,1.18,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-58
5827,2024-05-22 07:58:36+00,Near,1.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5828,2024-05-22 07:58:37+00,Near,1.12,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5829,2024-05-22 07:58:38+00,Near,1.13,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5830,2024-05-22 07:58:39+00,Near,1.13,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5831,2024-05-22 07:58:40+00,Near,1.08,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5832,2024-05-22 07:58:41+00,Near,1.1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5833,2024-05-22 07:58:42+00,Near,1.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5834,2024-05-22 07:58:43+00,Near,1.21,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-62
5835,2024-05-22 07:58:44+00,Near,1.23,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5836,2024-05-22 07:58:45+00,Near,1.2,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5837,2024-05-22 07:58:46+00,Near,1.18,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5838,2024-05-22 07:58:47+00,Near,0.58,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5839,2024-05-22 07:58:48+00,Near,0.35,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5840,2024-05-22 07:58:49+00,Near,0.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5841,2024-05-22 07:58:50+00,Near,0.78,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5842,2024-05-22 07:58:51+00,Near,1.1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-67
5843,2024-05-22 07:58:52+00,Near,1.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5844,2024-05-22 07:58:53+00,Far,1.56,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-65
5845,2024-05-22 07:58:54+00,Far,1.75,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5846,2024-05-22 07:58:55+00,Far,1.85,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-65
5847,2024-05-22 07:58:56+00,Far,1.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5848,2024-05-22 07:58:57+00,Far,1.87,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5849,2024-05-22 07:58:58+00,Far,2,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5850,2024-05-22 07:58:59+00,Far,2.1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5851,2024-05-22 07:59:00+00,Near,2.04,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5852,2024-05-22 07:59:01+00,Near,1.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-62
5853,2024-05-22 07:59:02+00,Near,1.8,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-63
5854,2024-05-22 07:59:03+00,Near,1.63,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5855,2024-05-22 07:59:04+00,Near,1.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5856,2024-05-22 07:59:05+00,Near,1.29,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5857,2024-05-22 07:59:06+00,Near,1.19,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5858,2024-05-22 07:59:07+00,Near,1.02,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-57
5859,2024-05-22 07:59:08+00,Near,0.83,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-55
5860,2024-05-22 07:59:09+00,Near,0.61,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5861,2024-05-22 07:59:10+00,Near,0.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5862,2024-05-22 07:59:11+00,Near,0.38,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5863,2024-05-22 07:59:12+00,Near,0.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5864,2024-05-22 07:59:13+00,Near,0.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5865,2024-05-22 07:59:14+00,Near,0.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5866,2024-05-22 07:59:15+00,Near,0.41,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-53
5867,2024-05-22 07:59:16+00,Near,0.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-56
5868,2024-05-22 07:59:17+00,Near,0.6,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-57
5869,2024-05-22 07:59:35+00,Near,1.17,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5870,2024-05-22 07:59:36+00,Near,1.25,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
